"block_id","program","k","N","q","prev","draws","seed","status"
1265,"prev_strata",10,100,0.92,0.8,50000,20301265,"claimed"
1266,"prev_strata",10,100,0.92,0.95,50000,20301266,"claimed"
1267,"prev_strata",10,100,0.97,0.05,50000,20301267,"claimed"
1268,"prev_strata",10,100,0.97,0.2,50000,20301268,"claimed"
1269,"prev_strata",10,100,0.97,0.5,50000,20301269,"claimed"
1270,"prev_strata",10,100,0.97,0.8,50000,20301270,"claimed"
1271,"prev_strata",10,100,0.97,0.95,50000,20301271,"claimed"
1272,"prev_strata",10,150,0.65,0.05,50000,20301272,"claimed"
1273,"prev_strata",10,150,0.65,0.2,50000,20301273,"claimed"
1274,"prev_strata",10,150,0.65,0.5,50000,20301274,"claimed"
1275,"prev_strata",10,150,0.65,0.8,50000,20301275,"claimed"
1276,"prev_strata",10,150,0.65,0.95,50000,20301276,"claimed"
1277,"prev_strata",10,150,0.75,0.05,50000,20301277,"claimed"
1278,"prev_strata",10,150,0.75,0.2,50000,20301278,"claimed"
1279,"prev_strata",10,150,0.75,0.5,50000,20301279,"claimed"
1280,"prev_strata",10,150,0.75,0.8,50000,20301280,"claimed"
1281,"prev_strata",10,150,0.75,0.95,50000,20301281,"claimed"
1282,"prev_strata",10,150,0.85,0.05,50000,20301282,"claimed"
1283,"prev_strata",10,150,0.85,0.2,50000,20301283,"claimed"
1284,"prev_strata",10,150,0.85,0.5,50000,20301284,"claimed"
1285,"prev_strata",10,150,0.85,0.8,50000,20301285,"claimed"
1286,"prev_strata",10,150,0.85,0.95,50000,20301286,"claimed"
1287,"prev_strata",10,150,0.92,0.05,50000,20301287,"claimed"
1288,"prev_strata",10,150,0.92,0.2,50000,20301288,"claimed"
1289,"prev_strata",10,150,0.92,0.5,50000,20301289,"claimed"
1290,"prev_strata",10,150,0.92,0.8,50000,20301290,"claimed"
1291,"prev_strata",10,150,0.92,0.95,50000,20301291,"claimed"
1292,"prev_strata",10,150,0.97,0.05,50000,20301292,"claimed"
1293,"prev_strata",10,150,0.97,0.2,50000,20301293,"claimed"
1294,"prev_strata",10,150,0.97,0.5,50000,20301294,"claimed"
1295,"prev_strata",10,150,0.97,0.8,50000,20301295,"claimed"
1296,"prev_strata",10,150,0.97,0.95,50000,20301296,"claimed"
1297,"prev_strata",10,200,0.65,0.05,50000,20301297,"claimed"
1298,"prev_strata",10,200,0.65,0.2,50000,20301298,"claimed"
1299,"prev_strata",10,200,0.65,0.5,50000,20301299,"claimed"
1300,"prev_strata",10,200,0.65,0.8,50000,20301300,"claimed"
1301,"prev_strata",10,200,0.65,0.95,50000,20301301,"claimed"
1302,"prev_strata",10,200,0.75,0.05,50000,20301302,"claimed"
1303,"prev_strata",10,200,0.75,0.2,50000,20301303,"claimed"
1304,"prev_strata",10,200,0.75,0.5,50000,20301304,"claimed"
1305,"prev_strata",10,200,0.75,0.8,50000,20301305,"claimed"
1306,"prev_strata",10,200,0.75,0.95,50000,20301306,"claimed"
1307,"prev_strata",10,200,0.85,0.05,50000,20301307,"claimed"
1308,"prev_strata",10,200,0.85,0.2,50000,20301308,"claimed"
1309,"prev_strata",10,200,0.85,0.5,50000,20301309,"claimed"
1310,"prev_strata",10,200,0.85,0.8,50000,20301310,"claimed"
1311,"prev_strata",10,200,0.85,0.95,50000,20301311,"claimed"
1312,"prev_strata",10,200,0.92,0.05,50000,20301312,"claimed"
1313,"prev_strata",10,200,0.92,0.2,50000,20301313,"claimed"
1314,"prev_strata",10,200,0.92,0.5,50000,20301314,"claimed"
1315,"prev_strata",10,200,0.92,0.8,50000,20301315,"claimed"
1316,"prev_strata",10,200,0.92,0.95,50000,20301316,"claimed"
1317,"prev_strata",10,200,0.97,0.05,50000,20301317,"claimed"
1318,"prev_strata",10,200,0.97,0.2,50000,20301318,"claimed"
1319,"prev_strata",10,200,0.97,0.5,50000,20301319,"claimed"
1320,"prev_strata",10,200,0.97,0.8,50000,20301320,"claimed"
1321,"prev_strata",10,200,0.97,0.95,50000,20301321,"claimed"
1322,"prev_strata",10,300,0.65,0.05,50000,20301322,"claimed"
1323,"prev_strata",10,300,0.65,0.2,50000,20301323,"claimed"
1324,"prev_strata",10,300,0.65,0.5,50000,20301324,"claimed"
1325,"prev_strata",10,300,0.65,0.8,50000,20301325,"claimed"
1326,"prev_strata",10,300,0.65,0.95,50000,20301326,"claimed"
1327,"prev_strata",10,300,0.75,0.05,50000,20301327,"claimed"
1328,"prev_strata",10,300,0.75,0.2,50000,20301328,"claimed"
1329,"prev_strata",10,300,0.75,0.5,50000,20301329,"claimed"
1330,"prev_strata",10,300,0.75,0.8,50000,20301330,"claimed"
1331,"prev_strata",10,300,0.75,0.95,50000,20301331,"claimed"
1332,"prev_strata",10,300,0.85,0.05,50000,20301332,"claimed"
1333,"prev_strata",10,300,0.85,0.2,50000,20301333,"claimed"
1334,"prev_strata",10,300,0.85,0.5,50000,20301334,"claimed"
1335,"prev_strata",10,300,0.85,0.8,50000,20301335,"claimed"
1336,"prev_strata",10,300,0.85,0.95,50000,20301336,"claimed"
1337,"prev_strata",10,300,0.92,0.05,50000,20301337,"claimed"
1338,"prev_strata",10,300,0.92,0.2,50000,20301338,"claimed"
1339,"prev_strata",10,300,0.92,0.5,50000,20301339,"claimed"
1340,"prev_strata",10,300,0.92,0.8,50000,20301340,"claimed"
1341,"prev_strata",10,300,0.92,0.95,50000,20301341,"claimed"
1342,"prev_strata",10,300,0.97,0.05,50000,20301342,"claimed"
1343,"prev_strata",10,300,0.97,0.2,50000,20301343,"claimed"
1344,"prev_strata",10,300,0.97,0.5,50000,20301344,"claimed"
1345,"prev_strata",10,300,0.97,0.8,50000,20301345,"claimed"
1346,"prev_strata",10,300,0.97,0.95,50000,20301346,"claimed"
1347,"prev_strata",10,500,0.65,0.05,50000,20301347,"claimed"
1348,"prev_strata",10,500,0.65,0.2,50000,20301348,"claimed"
1349,"prev_strata",10,500,0.65,0.5,50000,20301349,"claimed"
1350,"prev_strata",10,500,0.65,0.8,50000,20301350,"claimed"
1351,"prev_strata",10,500,0.65,0.95,50000,20301351,"claimed"
1352,"prev_strata",10,500,0.75,0.05,50000,20301352,"claimed"
1353,"prev_strata",10,500,0.75,0.2,50000,20301353,"claimed"
1354,"prev_strata",10,500,0.75,0.5,50000,20301354,"claimed"
1355,"prev_strata",10,500,0.75,0.8,50000,20301355,"claimed"
1356,"prev_strata",10,500,0.75,0.95,50000,20301356,"claimed"
1357,"prev_strata",10,500,0.85,0.05,50000,20301357,"claimed"
1358,"prev_strata",10,500,0.85,0.2,50000,20301358,"claimed"
1359,"prev_strata",10,500,0.85,0.5,50000,20301359,"claimed"
1360,"prev_strata",10,500,0.85,0.8,50000,20301360,"claimed"
1361,"prev_strata",10,500,0.85,0.95,50000,20301361,"claimed"
1362,"prev_strata",10,500,0.92,0.05,50000,20301362,"claimed"
1363,"prev_strata",10,500,0.92,0.2,50000,20301363,"claimed"
1364,"prev_strata",10,500,0.92,0.5,50000,20301364,"claimed"
1365,"prev_strata",10,500,0.92,0.8,50000,20301365,"claimed"
1366,"prev_strata",10,500,0.92,0.95,50000,20301366,"claimed"
1367,"prev_strata",10,500,0.97,0.05,50000,20301367,"claimed"
1368,"prev_strata",10,500,0.97,0.2,50000,20301368,"claimed"
1369,"prev_strata",10,500,0.97,0.5,50000,20301369,"claimed"
1370,"prev_strata",10,500,0.97,0.8,50000,20301370,"claimed"
1371,"prev_strata",10,500,0.97,0.95,50000,20301371,"claimed"
1372,"prev_strata",10,1000,0.65,0.05,50000,20301372,"claimed"
1373,"prev_strata",10,1000,0.65,0.2,50000,20301373,"claimed"
1374,"prev_strata",10,1000,0.65,0.5,50000,20301374,"claimed"
1375,"prev_strata",10,1000,0.65,0.8,50000,20301375,"claimed"
1376,"prev_strata",10,1000,0.65,0.95,50000,20301376,"claimed"
1377,"prev_strata",10,1000,0.75,0.05,50000,20301377,"claimed"
1378,"prev_strata",10,1000,0.75,0.2,50000,20301378,"claimed"
1379,"prev_strata",10,1000,0.75,0.5,50000,20301379,"claimed"
1380,"prev_strata",10,1000,0.75,0.8,50000,20301380,"claimed"
1381,"prev_strata",10,1000,0.75,0.95,50000,20301381,"claimed"
1382,"prev_strata",10,1000,0.85,0.05,50000,20301382,"claimed"
1383,"prev_strata",10,1000,0.85,0.2,50000,20301383,"claimed"
1384,"prev_strata",10,1000,0.85,0.5,50000,20301384,"claimed"
1385,"prev_strata",10,1000,0.85,0.8,50000,20301385,"claimed"
1386,"prev_strata",10,1000,0.85,0.95,50000,20301386,"claimed"
1387,"prev_strata",10,1000,0.92,0.05,50000,20301387,"claimed"
1388,"prev_strata",10,1000,0.92,0.2,50000,20301388,"claimed"
1389,"prev_strata",10,1000,0.92,0.5,50000,20301389,"claimed"
1390,"prev_strata",10,1000,0.92,0.8,50000,20301390,"claimed"
1391,"prev_strata",10,1000,0.92,0.95,50000,20301391,"claimed"
1392,"prev_strata",10,1000,0.97,0.05,50000,20301392,"claimed"
1393,"prev_strata",10,1000,0.97,0.2,50000,20301393,"claimed"
1394,"prev_strata",10,1000,0.97,0.5,50000,20301394,"claimed"
1395,"prev_strata",10,1000,0.97,0.8,50000,20301395,"claimed"
1396,"prev_strata",10,1000,0.97,0.95,50000,20301396,"claimed"
1397,"prev_strata",15,15,0.65,0.05,50000,20301397,"claimed"
1398,"prev_strata",15,15,0.65,0.2,50000,20301398,"claimed"
1399,"prev_strata",15,15,0.65,0.5,50000,20301399,"claimed"
1400,"prev_strata",15,15,0.65,0.8,50000,20301400,"claimed"
1401,"prev_strata",15,15,0.65,0.95,50000,20301401,"claimed"
1402,"prev_strata",15,15,0.75,0.05,50000,20301402,"claimed"
1403,"prev_strata",15,15,0.75,0.2,50000,20301403,"claimed"
1404,"prev_strata",15,15,0.75,0.5,50000,20301404,"claimed"
1405,"prev_strata",15,15,0.75,0.8,50000,20301405,"claimed"
1406,"prev_strata",15,15,0.75,0.95,50000,20301406,"claimed"
1407,"prev_strata",15,15,0.85,0.05,50000,20301407,"claimed"
1408,"prev_strata",15,15,0.85,0.2,50000,20301408,"claimed"
1409,"prev_strata",15,15,0.85,0.5,50000,20301409,"claimed"
1410,"prev_strata",15,15,0.85,0.8,50000,20301410,"claimed"
1411,"prev_strata",15,15,0.85,0.95,50000,20301411,"claimed"
1412,"prev_strata",15,15,0.92,0.05,50000,20301412,"claimed"
1413,"prev_strata",15,15,0.92,0.2,50000,20301413,"claimed"
1414,"prev_strata",15,15,0.92,0.5,50000,20301414,"claimed"
1415,"prev_strata",15,15,0.92,0.8,50000,20301415,"claimed"
1416,"prev_strata",15,15,0.92,0.95,50000,20301416,"claimed"
1417,"prev_strata",15,15,0.97,0.05,50000,20301417,"claimed"
1418,"prev_strata",15,15,0.97,0.2,50000,20301418,"claimed"
1419,"prev_strata",15,15,0.97,0.5,50000,20301419,"claimed"
1420,"prev_strata",15,15,0.97,0.8,50000,20301420,"claimed"
1421,"prev_strata",15,15,0.97,0.95,50000,20301421,"claimed"
1422,"prev_strata",15,20,0.65,0.05,50000,20301422,"claimed"
1423,"prev_strata",15,20,0.65,0.2,50000,20301423,"claimed"
1424,"prev_strata",15,20,0.65,0.5,50000,20301424,"claimed"
1425,"prev_strata",15,20,0.65,0.8,50000,20301425,"claimed"
1426,"prev_strata",15,20,0.65,0.95,50000,20301426,"claimed"
1427,"prev_strata",15,20,0.75,0.05,50000,20301427,"claimed"
1428,"prev_strata",15,20,0.75,0.2,50000,20301428,"claimed"
1429,"prev_strata",15,20,0.75,0.5,50000,20301429,"claimed"
1430,"prev_strata",15,20,0.75,0.8,50000,20301430,"claimed"
1431,"prev_strata",15,20,0.75,0.95,50000,20301431,"claimed"
1432,"prev_strata",15,20,0.85,0.05,50000,20301432,"claimed"
1433,"prev_strata",15,20,0.85,0.2,50000,20301433,"claimed"
1434,"prev_strata",15,20,0.85,0.5,50000,20301434,"claimed"
1435,"prev_strata",15,20,0.85,0.8,50000,20301435,"claimed"
1436,"prev_strata",15,20,0.85,0.95,50000,20301436,"claimed"
1437,"prev_strata",15,20,0.92,0.05,50000,20301437,"claimed"
1438,"prev_strata",15,20,0.92,0.2,50000,20301438,"claimed"
1439,"prev_strata",15,20,0.92,0.5,50000,20301439,"claimed"
1440,"prev_strata",15,20,0.92,0.8,50000,20301440,"claimed"
1441,"prev_strata",15,20,0.92,0.95,50000,20301441,"claimed"
1442,"prev_strata",15,20,0.97,0.05,50000,20301442,"claimed"
1443,"prev_strata",15,20,0.97,0.2,50000,20301443,"claimed"
1444,"prev_strata",15,20,0.97,0.5,50000,20301444,"claimed"
1445,"prev_strata",15,20,0.97,0.8,50000,20301445,"claimed"
1446,"prev_strata",15,20,0.97,0.95,50000,20301446,"claimed"
1447,"prev_strata",15,30,0.65,0.05,50000,20301447,"claimed"
1448,"prev_strata",15,30,0.65,0.2,50000,20301448,"claimed"
1449,"prev_strata",15,30,0.65,0.5,50000,20301449,"claimed"
1450,"prev_strata",15,30,0.65,0.8,50000,20301450,"claimed"
1451,"prev_strata",15,30,0.65,0.95,50000,20301451,"claimed"
1452,"prev_strata",15,30,0.75,0.05,50000,20301452,"claimed"
1453,"prev_strata",15,30,0.75,0.2,50000,20301453,"claimed"
1454,"prev_strata",15,30,0.75,0.5,50000,20301454,"claimed"
1455,"prev_strata",15,30,0.75,0.8,50000,20301455,"claimed"
1456,"prev_strata",15,30,0.75,0.95,50000,20301456,"claimed"
1457,"prev_strata",15,30,0.85,0.05,50000,20301457,"claimed"
1458,"prev_strata",15,30,0.85,0.2,50000,20301458,"claimed"
1459,"prev_strata",15,30,0.85,0.5,50000,20301459,"claimed"
1460,"prev_strata",15,30,0.85,0.8,50000,20301460,"claimed"
1461,"prev_strata",15,30,0.85,0.95,50000,20301461,"claimed"
1462,"prev_strata",15,30,0.92,0.05,50000,20301462,"claimed"
1463,"prev_strata",15,30,0.92,0.2,50000,20301463,"claimed"
1464,"prev_strata",15,30,0.92,0.5,50000,20301464,"claimed"
1465,"prev_strata",15,30,0.92,0.8,50000,20301465,"claimed"
1466,"prev_strata",15,30,0.92,0.95,50000,20301466,"claimed"
1467,"prev_strata",15,30,0.97,0.05,50000,20301467,"claimed"
1468,"prev_strata",15,30,0.97,0.2,50000,20301468,"claimed"
1469,"prev_strata",15,30,0.97,0.5,50000,20301469,"claimed"
1470,"prev_strata",15,30,0.97,0.8,50000,20301470,"claimed"
1471,"prev_strata",15,30,0.97,0.95,50000,20301471,"claimed"
1472,"prev_strata",15,50,0.65,0.05,50000,20301472,"claimed"
1473,"prev_strata",15,50,0.65,0.2,50000,20301473,"claimed"
1474,"prev_strata",15,50,0.65,0.5,50000,20301474,"claimed"
1475,"prev_strata",15,50,0.65,0.8,50000,20301475,"claimed"
1476,"prev_strata",15,50,0.65,0.95,50000,20301476,"claimed"
1477,"prev_strata",15,50,0.75,0.05,50000,20301477,"claimed"
1478,"prev_strata",15,50,0.75,0.2,50000,20301478,"claimed"
1479,"prev_strata",15,50,0.75,0.5,50000,20301479,"claimed"
1480,"prev_strata",15,50,0.75,0.8,50000,20301480,"claimed"
1481,"prev_strata",15,50,0.75,0.95,50000,20301481,"claimed"
1482,"prev_strata",15,50,0.85,0.05,50000,20301482,"claimed"
1483,"prev_strata",15,50,0.85,0.2,50000,20301483,"claimed"
1484,"prev_strata",15,50,0.85,0.5,50000,20301484,"claimed"
1485,"prev_strata",15,50,0.85,0.8,50000,20301485,"claimed"
1486,"prev_strata",15,50,0.85,0.95,50000,20301486,"claimed"
1487,"prev_strata",15,50,0.92,0.05,50000,20301487,"claimed"
1488,"prev_strata",15,50,0.92,0.2,50000,20301488,"claimed"
1489,"prev_strata",15,50,0.92,0.5,50000,20301489,"claimed"
1490,"prev_strata",15,50,0.92,0.8,50000,20301490,"claimed"
1491,"prev_strata",15,50,0.92,0.95,50000,20301491,"claimed"
1492,"prev_strata",15,50,0.97,0.05,50000,20301492,"claimed"
1493,"prev_strata",15,50,0.97,0.2,50000,20301493,"claimed"
1494,"prev_strata",15,50,0.97,0.5,50000,20301494,"claimed"
1495,"prev_strata",15,50,0.97,0.8,50000,20301495,"claimed"
1496,"prev_strata",15,50,0.97,0.95,50000,20301496,"claimed"
1497,"prev_strata",15,75,0.65,0.05,50000,20301497,"claimed"
1498,"prev_strata",15,75,0.65,0.2,50000,20301498,"claimed"
1499,"prev_strata",15,75,0.65,0.5,50000,20301499,"claimed"
1500,"prev_strata",15,75,0.65,0.8,50000,20301500,"claimed"
1501,"prev_strata",15,75,0.65,0.95,50000,20301501,"claimed"
1502,"prev_strata",15,75,0.75,0.05,50000,20301502,"claimed"
1503,"prev_strata",15,75,0.75,0.2,50000,20301503,"claimed"
1504,"prev_strata",15,75,0.75,0.5,50000,20301504,"claimed"
1505,"prev_strata",15,75,0.75,0.8,50000,20301505,"claimed"
1506,"prev_strata",15,75,0.75,0.95,50000,20301506,"claimed"
1507,"prev_strata",15,75,0.85,0.05,50000,20301507,"claimed"
1508,"prev_strata",15,75,0.85,0.2,50000,20301508,"claimed"
1509,"prev_strata",15,75,0.85,0.5,50000,20301509,"claimed"
1510,"prev_strata",15,75,0.85,0.8,50000,20301510,"claimed"
1511,"prev_strata",15,75,0.85,0.95,50000,20301511,"claimed"
1512,"prev_strata",15,75,0.92,0.05,50000,20301512,"claimed"
1513,"prev_strata",15,75,0.92,0.2,50000,20301513,"claimed"
1514,"prev_strata",15,75,0.92,0.5,50000,20301514,"claimed"
1515,"prev_strata",15,75,0.92,0.8,50000,20301515,"claimed"
1516,"prev_strata",15,75,0.92,0.95,50000,20301516,"claimed"
1517,"prev_strata",15,75,0.97,0.05,50000,20301517,"claimed"
1518,"prev_strata",15,75,0.97,0.2,50000,20301518,"claimed"
1519,"prev_strata",15,75,0.97,0.5,50000,20301519,"claimed"
1520,"prev_strata",15,75,0.97,0.8,50000,20301520,"claimed"
1521,"prev_strata",15,75,0.97,0.95,50000,20301521,"claimed"
1522,"prev_strata",15,100,0.65,0.05,50000,20301522,"claimed"
1523,"prev_strata",15,100,0.65,0.2,50000,20301523,"claimed"
1524,"prev_strata",15,100,0.65,0.5,50000,20301524,"claimed"
1525,"prev_strata",15,100,0.65,0.8,50000,20301525,"claimed"
1526,"prev_strata",15,100,0.65,0.95,50000,20301526,"claimed"
1527,"prev_strata",15,100,0.75,0.05,50000,20301527,"claimed"
1528,"prev_strata",15,100,0.75,0.2,50000,20301528,"claimed"
1529,"prev_strata",15,100,0.75,0.5,50000,20301529,"claimed"
1530,"prev_strata",15,100,0.75,0.8,50000,20301530,"claimed"
1531,"prev_strata",15,100,0.75,0.95,50000,20301531,"claimed"
1532,"prev_strata",15,100,0.85,0.05,50000,20301532,"claimed"
1533,"prev_strata",15,100,0.85,0.2,50000,20301533,"claimed"
1534,"prev_strata",15,100,0.85,0.5,50000,20301534,"claimed"
1535,"prev_strata",15,100,0.85,0.8,50000,20301535,"claimed"
1536,"prev_strata",15,100,0.85,0.95,50000,20301536,"claimed"
1537,"prev_strata",15,100,0.92,0.05,50000,20301537,"claimed"
1538,"prev_strata",15,100,0.92,0.2,50000,20301538,"claimed"
1539,"prev_strata",15,100,0.92,0.5,50000,20301539,"claimed"
1540,"prev_strata",15,100,0.92,0.8,50000,20301540,"claimed"
1541,"prev_strata",15,100,0.92,0.95,50000,20301541,"claimed"
1542,"prev_strata",15,100,0.97,0.05,50000,20301542,"claimed"
1543,"prev_strata",15,100,0.97,0.2,50000,20301543,"claimed"
1544,"prev_strata",15,100,0.97,0.5,50000,20301544,"claimed"
1545,"prev_strata",15,100,0.97,0.8,50000,20301545,"claimed"
1546,"prev_strata",15,100,0.97,0.95,50000,20301546,"claimed"
1547,"prev_strata",15,150,0.65,0.05,50000,20301547,"claimed"
1548,"prev_strata",15,150,0.65,0.2,50000,20301548,"claimed"
1549,"prev_strata",15,150,0.65,0.5,50000,20301549,"claimed"
1550,"prev_strata",15,150,0.65,0.8,50000,20301550,"claimed"
1551,"prev_strata",15,150,0.65,0.95,50000,20301551,"claimed"
1552,"prev_strata",15,150,0.75,0.05,50000,20301552,"claimed"
1553,"prev_strata",15,150,0.75,0.2,50000,20301553,"claimed"
1554,"prev_strata",15,150,0.75,0.5,50000,20301554,"claimed"
1555,"prev_strata",15,150,0.75,0.8,50000,20301555,"claimed"
1556,"prev_strata",15,150,0.75,0.95,50000,20301556,"claimed"
1557,"prev_strata",15,150,0.85,0.05,50000,20301557,"claimed"
1558,"prev_strata",15,150,0.85,0.2,50000,20301558,"claimed"
1559,"prev_strata",15,150,0.85,0.5,50000,20301559,"claimed"
1560,"prev_strata",15,150,0.85,0.8,50000,20301560,"claimed"
1561,"prev_strata",15,150,0.85,0.95,50000,20301561,"claimed"
1562,"prev_strata",15,150,0.92,0.05,50000,20301562,"claimed"
1563,"prev_strata",15,150,0.92,0.2,50000,20301563,"claimed"
1564,"prev_strata",15,150,0.92,0.5,50000,20301564,"claimed"
1565,"prev_strata",15,150,0.92,0.8,50000,20301565,"claimed"
1566,"prev_strata",15,150,0.92,0.95,50000,20301566,"claimed"
1567,"prev_strata",15,150,0.97,0.05,50000,20301567,"claimed"
1568,"prev_strata",15,150,0.97,0.2,50000,20301568,"claimed"
1569,"prev_strata",15,150,0.97,0.5,50000,20301569,"claimed"
1570,"prev_strata",15,150,0.97,0.8,50000,20301570,"claimed"
1571,"prev_strata",15,150,0.97,0.95,50000,20301571,"claimed"
1572,"prev_strata",15,200,0.65,0.05,50000,20301572,"claimed"
1573,"prev_strata",15,200,0.65,0.2,50000,20301573,"claimed"
1574,"prev_strata",15,200,0.65,0.5,50000,20301574,"claimed"
1575,"prev_strata",15,200,0.65,0.8,50000,20301575,"claimed"
1576,"prev_strata",15,200,0.65,0.95,50000,20301576,"claimed"
1577,"prev_strata",15,200,0.75,0.05,50000,20301577,"claimed"
1578,"prev_strata",15,200,0.75,0.2,50000,20301578,"claimed"
1579,"prev_strata",15,200,0.75,0.5,50000,20301579,"claimed"
1580,"prev_strata",15,200,0.75,0.8,50000,20301580,"claimed"
1581,"prev_strata",15,200,0.75,0.95,50000,20301581,"claimed"
1582,"prev_strata",15,200,0.85,0.05,50000,20301582,"claimed"
1583,"prev_strata",15,200,0.85,0.2,50000,20301583,"claimed"
1584,"prev_strata",15,200,0.85,0.5,50000,20301584,"claimed"
1585,"prev_strata",15,200,0.85,0.8,50000,20301585,"claimed"
1586,"prev_strata",15,200,0.85,0.95,50000,20301586,"claimed"
1587,"prev_strata",15,200,0.92,0.05,50000,20301587,"claimed"
1588,"prev_strata",15,200,0.92,0.2,50000,20301588,"claimed"
1589,"prev_strata",15,200,0.92,0.5,50000,20301589,"claimed"
1590,"prev_strata",15,200,0.92,0.8,50000,20301590,"claimed"
1591,"prev_strata",15,200,0.92,0.95,50000,20301591,"claimed"
1592,"prev_strata",15,200,0.97,0.05,50000,20301592,"claimed"
1593,"prev_strata",15,200,0.97,0.2,50000,20301593,"claimed"
1594,"prev_strata",15,200,0.97,0.5,50000,20301594,"claimed"
1595,"prev_strata",15,200,0.97,0.8,50000,20301595,"claimed"
1596,"prev_strata",15,200,0.97,0.95,50000,20301596,"claimed"
1597,"prev_strata",15,300,0.65,0.05,50000,20301597,"claimed"
1598,"prev_strata",15,300,0.65,0.2,50000,20301598,"claimed"
1599,"prev_strata",15,300,0.65,0.5,50000,20301599,"claimed"
1600,"prev_strata",15,300,0.65,0.8,50000,20301600,"claimed"
1601,"prev_strata",15,300,0.65,0.95,50000,20301601,"claimed"
1602,"prev_strata",15,300,0.75,0.05,50000,20301602,"claimed"
1603,"prev_strata",15,300,0.75,0.2,50000,20301603,"claimed"
1604,"prev_strata",15,300,0.75,0.5,50000,20301604,"claimed"
1605,"prev_strata",15,300,0.75,0.8,50000,20301605,"claimed"
1606,"prev_strata",15,300,0.75,0.95,50000,20301606,"claimed"
1607,"prev_strata",15,300,0.85,0.05,50000,20301607,"claimed"
1608,"prev_strata",15,300,0.85,0.2,50000,20301608,"claimed"
1609,"prev_strata",15,300,0.85,0.5,50000,20301609,"claimed"
1610,"prev_strata",15,300,0.85,0.8,50000,20301610,"claimed"
1611,"prev_strata",15,300,0.85,0.95,50000,20301611,"claimed"
1612,"prev_strata",15,300,0.92,0.05,50000,20301612,"claimed"
1613,"prev_strata",15,300,0.92,0.2,50000,20301613,"claimed"
1614,"prev_strata",15,300,0.92,0.5,50000,20301614,"claimed"
1615,"prev_strata",15,300,0.92,0.8,50000,20301615,"claimed"
1616,"prev_strata",15,300,0.92,0.95,50000,20301616,"claimed"
1617,"prev_strata",15,300,0.97,0.05,50000,20301617,"claimed"
1618,"prev_strata",15,300,0.97,0.2,50000,20301618,"claimed"
1619,"prev_strata",15,300,0.97,0.5,50000,20301619,"claimed"
1620,"prev_strata",15,300,0.97,0.8,50000,20301620,"claimed"
1621,"prev_strata",15,300,0.97,0.95,50000,20301621,"claimed"
1622,"prev_strata",15,500,0.65,0.05,50000,20301622,"claimed"
1623,"prev_strata",15,500,0.65,0.2,50000,20301623,"claimed"
1624,"prev_strata",15,500,0.65,0.5,50000,20301624,"claimed"
1625,"prev_strata",15,500,0.65,0.8,50000,20301625,"claimed"
1626,"prev_strata",15,500,0.65,0.95,50000,20301626,"claimed"
1627,"prev_strata",15,500,0.75,0.05,50000,20301627,"claimed"
1628,"prev_strata",15,500,0.75,0.2,50000,20301628,"claimed"
1629,"prev_strata",15,500,0.75,0.5,50000,20301629,"claimed"
1630,"prev_strata",15,500,0.75,0.8,50000,20301630,"claimed"
1631,"prev_strata",15,500,0.75,0.95,50000,20301631,"claimed"
1632,"prev_strata",15,500,0.85,0.05,50000,20301632,"claimed"
1633,"prev_strata",15,500,0.85,0.2,50000,20301633,"claimed"
1634,"prev_strata",15,500,0.85,0.5,50000,20301634,"claimed"
1635,"prev_strata",15,500,0.85,0.8,50000,20301635,"claimed"
1636,"prev_strata",15,500,0.85,0.95,50000,20301636,"claimed"
1637,"prev_strata",15,500,0.92,0.05,50000,20301637,"claimed"
1638,"prev_strata",15,500,0.92,0.2,50000,20301638,"claimed"
1639,"prev_strata",15,500,0.92,0.5,50000,20301639,"claimed"
1640,"prev_strata",15,500,0.92,0.8,50000,20301640,"claimed"
1641,"prev_strata",15,500,0.92,0.95,50000,20301641,"claimed"
1642,"prev_strata",15,500,0.97,0.05,50000,20301642,"claimed"
1643,"prev_strata",15,500,0.97,0.2,50000,20301643,"claimed"
1644,"prev_strata",15,500,0.97,0.5,50000,20301644,"claimed"
1645,"prev_strata",15,500,0.97,0.8,50000,20301645,"claimed"
1646,"prev_strata",15,500,0.97,0.95,50000,20301646,"claimed"
1647,"prev_strata",15,1000,0.65,0.05,50000,20301647,"claimed"
1648,"prev_strata",15,1000,0.65,0.2,50000,20301648,"claimed"
1649,"prev_strata",15,1000,0.65,0.5,50000,20301649,"claimed"
1650,"prev_strata",15,1000,0.65,0.8,50000,20301650,"claimed"
1651,"prev_strata",15,1000,0.65,0.95,50000,20301651,"claimed"
1652,"prev_strata",15,1000,0.75,0.05,50000,20301652,"claimed"
1653,"prev_strata",15,1000,0.75,0.2,50000,20301653,"claimed"
1654,"prev_strata",15,1000,0.75,0.5,50000,20301654,"claimed"
1655,"prev_strata",15,1000,0.75,0.8,50000,20301655,"claimed"
1656,"prev_strata",15,1000,0.75,0.95,50000,20301656,"claimed"
1657,"prev_strata",15,1000,0.85,0.05,50000,20301657,"claimed"
1658,"prev_strata",15,1000,0.85,0.2,50000,20301658,"claimed"
1659,"prev_strata",15,1000,0.85,0.5,50000,20301659,"claimed"
1660,"prev_strata",15,1000,0.85,0.8,50000,20301660,"claimed"
1661,"prev_strata",15,1000,0.85,0.95,50000,20301661,"claimed"
1662,"prev_strata",15,1000,0.92,0.05,50000,20301662,"claimed"
